A,C,P,B,L,R,LA
2,8,81,21.3227005005,144.1329956055,0.9800000191,63
2,8,84,30.0512008667,184.3329925537,0.9200000167,64
2,8,90,41.7032012939,274.532989502,0.9200000167,65
1,1,60,6.902009964,1241.4899902344,0.3000000119,66
1,1,66,10.7550001144,1015.9899902344,0.3799999952,67
1,1,78,10.8526000977,335.7139892578,0.6999999881,68
1,1,81,8.9326200485,476.6669921875,0.6399999857,69
1,1,90,11.2341003418,246.6670074463,0.7799999714,70
1,2,66,8.8545398712,589.007019043,0.5,71
1,2,84,10.8429002762,410,0.6200000048,72
1,2,90,13.4412002563,363.3330078125,0.6600000262,73
1,3,60,10.8135995865,522.2219848633,0.5799999833,74
1,3,84,11.1658000946,340,0.6600000262,75
1,3,87,9.2815599442,304.8980102539,0.6800000072,76
1,3,90,13.4997997284,203.3329925537,0.8199999928,77
1,4,84,9.3531303406,223.2649993896,0.8000000119,78
1,4,87,13.4476995468,310,0.6999999881,79
1,4,90,15.7655000687,226.6670074463,0.8399999738,80
1,5,87,17.675699234,177.2220001221,0.8399999738,81
1,5,90,19.8892993927,356.6669921875,0.7200000286,82
1,6,84,13.0858001709,406.6669921875,0.6399999857,83
1,6,87,17.60090065,440,0.6600000262,84
1,6,90,18.2238998413,446.6669921875,0.6800000072,85
1,7,87,15.7199001312,239.4199981689,0.7200000286,86
1,8,78,9.1676998138,566.6669921875,0.6200000048,87
3,1,60,14.9811000824,166.5330047607,0.9800000191,0
3,1,66,16.8327999115,164.1329956055,0.9800000191,1
3,1,78,18.7234992981,153,1,2
3,1,81,18.7234992981,151,1,3
3,1,87,18.9032993317,160.8000030518,1,4
3,1,90,21.6725006104,210.6000061035,1,5
3,2,60,13.0382995605,112.8000030518,1,6
3,2,66,16.8490009308,121.1999969482,1,7
3,2,78,18.6942005157,110.8000030518,1,8
3,2,84,25.0065994263,110.4000015259,1,9
3,2,87,19.275800705,121,1,10
3,2,90,28.8666000366,200.8000030518,1,11
3,3,60,18.704000473,110.5999984741,1,12
3,3,81,20.6175003052,100.5999984741,1,13
3,3,84,19.9323005676,160.3999938965,1,14
3,3,87,23.9585990906,160.3999938965,1,15
3,3,90,26.9074993134,200.3999938965,1,16
3,4,81,18.919500351,121.4000015259,1,17
3,4,84,23.9228000641,160.3999938965,1,18
3,4,87,32.8311004639,200.8000030518,1,19
3,4,90,35.4594993591,220.8000030518,1,20
3,5,87,35.5083007813,195.9329986572,0.9800000191,21
3,5,90,42.8171005249,234.1329956055,0.9800000191,22
3,6,84,27.7887992859,141.3999938965,1,23
3,6,87,33.1963005066,180,1,24
3,6,90,42.0960998535,240,1,25
3,7,84,30.0813999176,170.1999969482,1,26
3,7,87,33.529800415,190,1,27
3,7,90,40.5551986694,260.200012207,1,28
3,8,78,23.6543006897,131.3999938965,1,29
3,8,81,22.2150993347,170.3999938965,1,30
3,8,84,31.1201000214,183.733001709,0.9800000191,31
3,8,90,43.4878997803,301.6000061035,1,32
2,1,60,14.1384000778,471.6000061035,0.6800000072,33
2,1,66,16.084400177,264.4440002441,0.7599999905,34
2,1,78,18.0044002533,164.5330047607,0.9200000167,35
2,1,81,17.9719009399,164.5330047607,0.9200000167,36
2,1,87,18.2134990692,135.3329925537,0.9800000191,37
2,1,90,20.8029003143,162,1,38
2,2,60,12.2541999817,186.8670043945,0.8399999738,39
2,2,66,16.0942001343,214.733001709,0.8199999928,40
2,2,78,18.0011997223,230.1999969482,0.8000000119,41
2,2,84,24.3166999817,133.733001709,0.9200000167,42
2,2,87,18.5990009308,132.8000030518,0.9399999976,43
2,2,90,27.7912006378,169.0670013428,0.9599999785,44
2,3,60,18.0368995667,152.1999969482,0.8999999762,45
2,3,84,19.0496997833,137.4669952393,0.9599999785,46
2,3,87,23.0499000549,151.1999969482,0.9399999976,47
2,3,90,25.8094005585,166.6670074463,0.9599999785,48
2,4,81,18.1809005737,227.8670043945,0.8399999738,49
2,4,84,23.0662002563,124.9329986572,0.9800000191,50
2,4,87,31.8076992035,194.1329956055,0.9399999976,51
2,4,90,34.210899353,163.733001709,0.9800000191,52
2,5,87,34.210899353,150.266998291,0.9599999785,53
2,5,90,41.3432006836,177.0670013428,0.9599999785,54
2,6,84,26.9354991913,182.0410003662,0.8799999952,55
2,6,87,31.9377994537,130.1999969482,1,56
2,6,90,40.5302009583,205.8000030518,0.9399999976,57
2,7,84,29.2215003967,163.2649993896,0.9200000167,58
2,7,87,32.3103981018,154.1329956055,0.9800000191,59
2,7,90,38.9306983948,230,0.9399999976,60
2,8,75,18.3705005646,183.733001709,0.8600000143,61
2,8,78,22.6805992126,170.3999938965,0.8799999952,62
2,8,81,21.3292007446,171.8000030518,0.9599999785,63
2,8,84,30.122800827,184.3329925537,0.9399999976,64
2,8,90,41.6902008057,313.733001709,0.8799999952,65
1,1,60,6.9215297699,970,0.3600000143,66
1,1,66,10.7973003387,1250,0.4399999976,67
1,1,78,10.8200998306,673.1879882813,0.4600000083,68
1,1,81,8.9098501205,539.7960205078,0.5600000024,69
1,1,90,11.2178001404,220,0.7799999714,70
1,2,66,8.9065904617,327.7780151367,0.6399999857,71
1,2,84,10.8200998306,410,0.6399999857,72
1,2,90,13.4899997711,230,0.8000000119,73
1,3,60,10.8233003616,450,0.5799999833,74
1,3,84,11.1300001144,460,0.6999999881,75
1,3,87,9.2360095978,326.6669921875,0.6999999881,76
1,3,90,13.4802999496,283.3330078125,0.6999999881,77
1,4,84,9.3010797501,413.7409973145,0.7200000286,78
1,4,87,13.4607000351,274.0820007324,0.7200000286,79
1,4,90,15.7459001541,320,0.6999999881,80
1,5,87,17.6529006958,306.6669921875,0.7799999714,81
1,5,90,19.8209991455,423.3330078125,0.7200000286,82
1,6,84,13.0565004349,500,0.6000000238,83
1,6,87,17.5846004486,360,0.6600000262,84
1,6,90,18.2661991119,340,0.6999999881,85
1,7,87,15.7524003983,216.0540008545,0.8000000119,86
1,8,78,9.1091403961,518.3330078125,0.5400000215,87
3,1,60,15.0200996399,192.3999938965,0.9399999976,0
3,1,66,16.8229999542,152.1999969482,1,1
3,1,78,18.6877002716,167.3329925537,0.9800000191,2
3,1,81,18.716999054,151.8000030518,1,3
3,1,87,18.9130001068,160.6000061035,1,4
3,1,90,21.6725006104,211.6000061035,1,5
3,2,60,13.0382995605,113.1999969482,1,6
3,2,66,16.8229999542,120.8000030518,1,7
3,2,78,18.7203006744,110.8000030518,1,8
3,2,84,25.039100647,111.5999984741,1,9
3,2,87,19.2921009064,120.5999984741,1,10
3,2,90,28.886100769,202.3999938965,1,11
3,3,60,18.7071990967,111.1999969482,1,12
3,3,81,20.6240005493,100.5999984741,1,13
3,3,84,19.96159935,160.8000030518,1,14
3,3,87,23.9454994202,161.1999969482,1,15
3,3,90,26.914100647,201,1,16
3,4,81,18.8773002625,120.4000015259,1,17
3,4,84,23.9423007965,161,1,18
3,4,87,32.8667984009,201.8000030518,1,19
3,4,90,35.4562988281,221,1,20
3,5,87,35.4692993164,180.3999938965,1,21
3,5,90,42.8041000366,220.3999938965,1,22
3,6,84,27.7985992432,154.3329925537,0.9800000191,23
3,6,87,33.1865005493,180.6000061035,1,24
3,6,90,42.0895996094,240.1999969482,1,25
3,7,84,30.0683002472,184.3329925537,0.9800000191,26
3,7,87,33.5460014343,190.8000030518,1,27
3,7,90,40.5227012634,260.3999938965,1,28
3,8,78,23.6672992706,132,1,29
3,8,81,22.2182998657,184.733001709,0.9800000191,30
3,8,84,31.1364002228,170.1999969482,1,31
3,8,90,43.5009002686,300.6000061035,1,32
2,1,60,14.2131996155,325.3330078125,0.7799999714,33
2,1,66,16.0583992004,445.3330078125,0.6800000072,34
2,1,78,17.9946994781,179.8609924316,0.8600000143,35
2,1,81,17.9881000519,179.8670043945,0.8999999762,36
2,1,87,18.1679000854,134.1329956055,0.9800000191,37
2,1,90,20.7996997833,201.1999969482,0.9399999976,38
2,2,60,12.257399559,201.6000061035,0.8399999738,39
2,2,66,16.081199646,120.8000030518,0.9399999976,40
2,2,78,18.0272006989,150.1999969482,0.8799999952,41
2,2,84,24.3166999817,121.1999969482,0.9399999976,42
2,2,87,18.6250991821,172,0.9399999976,43
2,2,90,27.7684001923,208.266998291,0.9200000167,44
2,3,60,18.0499992371,125.3330001831,0.9200000167,45
2,3,84,19.0627002716,138.266998291,0.9599999785,46
2,3,87,23.0825004578,111.1999969482,1,47
2,3,90,25.8810005188,154.9329986572,0.9800000191,48
2,4,81,18.2427005768,106.8669967651,0.9599999785,49
2,4,84,23.0856990814,177.4669952393,0.9200000167,50
2,4,87,31.8271999359,154.5330047607,0.9800000191,51
2,4,90,34.2075996399,164.1329956055,0.9800000191,52
2,5,87,34.2173995972,148.4669952393,0.9599999785,53
2,5,90,41.4016990662,152,1,54
2,6,84,26.9225006104,208.8439941406,0.8199999928,55
2,6,87,31.9151000977,143.733001709,0.9800000191,56
2,6,90,40.5074996948,189.0670013428,0.9599999785,57
2,7,84,29.2215003967,216.1329956055,0.8799999952,58
2,7,87,32.2746009827,140.3999938965,1,59
2,7,90,38.9794998169,219.4669952393,0.9599999785,60
2,8,75,18.4127998352,143.9329986572,0.9200000167,61
2,8,78,22.7033996582,197.6670074463,0.8600000143,62
2,8,81,21.3486995697,171.6000061035,0.9399999976,63
2,8,84,30.0447006226,157.4669952393,0.9599999785,64
2,8,90,41.7226982117,276.532989502,0.9200000167,65
1,1,60,6.8467001915,1411.1099853516,0.3199999928,66
1,1,66,10.7484998703,966.6669921875,0.400000006,67
1,1,78,10.8331003189,663.3330078125,0.5199999809,68
1,1,81,8.9423799515,276.6669921875,0.6999999881,69
1,1,90,11.230799675,318.5029907227,0.6999999881,70
1,2,66,8.9098501205,530,0.6399999857,71
1,2,84,10.8429002762,335.7139892578,0.6800000072,72
1,2,90,13.4672002792,296.6669921875,0.7400000095,73
1,3,60,10.8720998764,290,0.7400000095,74
1,3,84,11.1463003159,420,0.6600000262,75
1,3,87,9.2132396698,481.7690124512,0.6000000238,76
1,3,90,13.5030002594,190,0.8399999738,77
1,4,84,9.310839653,260,0.7599999905,78
1,4,87,13.4997997284,226.0279998779,0.7599999905,79
1,4,90,15.7524003983,256.8710021973,0.7599999905,80
1,5,87,17.617099762,226.6670074463,0.8199999928,81
1,5,90,19.8957996368,303.3330078125,0.7599999905,82
1,6,84,13.0825004578,460,0.6200000048,83
1,6,87,17.6333999634,280,0.7200000286,84
1,6,90,18.2695007324,326.6669921875,0.7200000286,85
1,7,87,15.6873998642,256.8710021973,0.7599999905,86
1,8,78,9.2164897919,318.5029907227,0.6800000072,87
3,1,60,14.9745998383,166.9329986572,0.9800000191,0
3,1,66,16.8164997101,151,1,1
3,1,78,18.7105007172,165.1329956055,0.9800000191,2
3,1,81,18.7071990967,163.9329986572,0.9800000191,3
3,1,87,18.8838005066,161.8000030518,1,4
3,1,90,21.6595001221,211.1999969482,1,5
3,2,60,13.0740995407,113.1999969482,1,6
3,2,66,16.8197994232,120.4000015259,1,7
3,2,78,18.7136993408,110.8000030518,1,8
3,2,84,25.0293006897,124.3330001831,0.9800000191,9
3,2,87,19.2660999298,133.9329986572,0.9800000191,10
3,2,90,28.8209991455,200.1999969482,1,11
3,3,60,18.6844997406,110.4000015259,1,12
3,3,81,20.6175003052,100.4000015259,1,13
3,3,84,19.9876003265,161.1999969482,1,14
3,3,87,23.9585990906,174.3329925537,0.9800000191,15
3,3,90,26.9270992279,201.1999969482,1,16
3,4,81,18.8805007935,121,1,17
3,4,84,23.938999176,161.1999969482,1,18
3,4,87,32.8506011963,200.3999938965,1,19
3,4,90,35.4399986267,220.1999969482,1,20
3,5,87,35.5148010254,181,1,21
3,5,90,42.7910995483,220.1999969482,1,22
3,6,84,27.7887992859,154.9329986572,0.9800000191,23
3,6,87,33.1832008362,180.6000061035,1,24
3,6,90,42.0733985901,240,1,25
3,7,84,30.0813999176,170.3999938965,1,26
3,7,87,33.5460014343,190.1999969482,1,27
3,7,90,40.5551986694,274.1329956055,0.9800000191,28
3,8,78,23.6380004883,131.6000061035,1,29
3,8,81,22.2182998657,171,1,30
3,8,84,31.1298999786,170,1,31
3,8,90,43.471698761,300.6000061035,1,32
2,1,60,14.1644001007,411.7690124512,0.6800000072,33
2,1,66,16.081199646,257.8670043945,0.8199999928,34
2,1,78,18.0044002533,217.0670013428,0.8600000143,35
2,1,81,17.9881000519,163.3329925537,0.9200000167,36
2,1,87,18.1809005737,201.1999969482,0.8799999952,37
2,1,90,20.8127002716,215.3329925537,0.9200000167,38
2,2,60,12.228099823,147.0670013428,0.8999999762,39
2,2,66,16.0909004211,121.0199966431,0.9200000167,40
2,2,78,18.0109004974,136.6670074463,0.8999999762,41
2,2,84,24.3558006287,121.5999984741,0.9399999976,42
2,2,87,18.5307006836,144.9329986572,0.9200000167,43
2,2,90,27.7879009247,168.6670074463,0.9599999785,44
2,3,60,18.0531997681,211.8059997559,0.8000000119,45
2,3,84,19.039899826,257.467010498,0.8600000143,46
2,3,87,23.0531997681,137.0670013428,0.9599999785,47
2,3,90,25.8582000732,167.4669952393,0.9599999785,48
2,4,81,18.2199993134,147.266998291,0.9200000167,49
2,4,84,23.0499000549,124.1330032349,0.9800000191,50
2,4,87,31.7849006653,167.4669952393,0.9599999785,51
2,4,90,34.2271995544,190.3999938965,0.9399999976,52
2,5,87,34.2304000854,134.9329986572,0.9800000191,53
2,5,90,41.4081993103,206.1329956055,0.9200000167,54
2,6,84,26.9321994781,208.266998291,0.8600000143,55
2,6,87,31.9151000977,143.9329986572,0.9800000191,56
2,6,90,40.513999939,178.9329986572,0.9800000191,57
2,7,84,29.2507991791,177.3329925537,0.9200000167,58
2,7,87,32.3103981018,181.1999969482,0.9599999785,59
2,7,90,38.9210014343,217.6670074463,0.9599999785,60
2,8,75,18.3736991882,197.6670074463,0.8600000143,61
2,8,78,22.6839008331,144.5330047607,0.9200000167,62
2,8,81,21.400800705,225.9329986572,0.8799999952,63
2,8,84,30.061000824,130.1999969482,1,64
2,8,90,41.7552986145,247.0670013428,0.9599999785,65
1,1,60,6.8987598419,920.7479858398,0.3799999952,66
1,1,66,10.7419996262,1269.8599853516,0.400000006,67
1,1,78,10.8266000748,550,0.5799999833,68
1,1,81,8.9391202927,330,0.6800000072,69
1,1,90,11.2081003189,291.2929992676,0.6999999881,70
1,2,66,8.8642997742,810,0.4799999893,71
1,2,84,10.894900322,188.8890075684,0.7799999714,72
1,2,90,13.4770002365,283.3330078125,0.7799999714,73
1,3,60,10.8331003189,436.6669921875,0.5799999833,74
1,3,84,11.2081003189,260,0.7400000095,75
1,3,87,9.2945699692,220,0.8000000119,76
1,3,90,13.4704999924,376.6669921875,0.6600000262,77
1,4,84,9.3401098251,129.4440002441,0.8799999952,78
1,4,87,13.5128002167,190,0.8399999738,79
1,4,90,15.7068996429,324.8980102539,0.6999999881,80
1,5,87,17.6203994751,266.6669921875,0.7799999714,81
1,5,90,19.8470001221,290,0.7400000095,82
1,6,84,13.0369997025,438.7879943848,0.4600000083,83
1,6,87,17.5748996735,493.3330078125,0.6000000238,84
1,6,90,18.2759990692,412.924987793,0.6800000072,85
1,7,87,15.7102003098,232.7779998779,0.7799999714,86
1,8,78,9.1937198639,315.3190002441,0.6399999857,87
3,1,60,14.994099617,220.266998291,0.9200000167,0
3,1,66,16.8003005981,165.5330047607,0.9800000191,1
3,1,78,18.7203006744,150.6000061035,1,2
3,1,81,18.7071990967,150.6000061035,1,3
3,1,87,18.8544998169,160.1999969482,1,4
3,1,90,21.6660003662,224.1329956055,0.9800000191,5
3,2,60,13.0285997391,125.5329971313,0.9800000191,6
3,2,66,16.8490009308,121.1999969482,1,7
3,2,78,18.716999054,110.5999984741,1,8
3,2,84,24.9934997559,110.5999984741,1,9
3,2,87,19.2562999725,121.1999969482,1,10
3,2,90,28.8763008118,201.1999969482,1,11
3,3,60,18.7105007172,110.5999984741,1,12
3,3,81,20.6305007935,100.8000030518,1,13
3,3,84,19.9484996796,160.3999938965,1,14
3,3,87,23.9423007965,160.6000061035,1,15
3,3,90,26.9043006897,200.6000061035,1,16
3,4,81,18.8869991302,120.5999984741,1,17
3,4,84,23.9358005524,161.1999969482,1,18
3,4,87,32.8506011963,215.1329956055,0.9800000191,19
3,4,90,35.449798584,220.3999938965,1,20
3,5,87,35.4855995178,180,1,21
3,5,90,42.8041000366,220.3999938965,1,22
3,6,84,27.7985992432,140.3999938965,1,23
3,6,87,33.1963005066,180,1,24
3,6,90,42.0830993652,240,1,25
3,7,84,30.0683002472,170.3999938965,1,26
3,7,87,33.5200004578,190,1,27
3,7,90,40.538898468,260.200012207,1,28
3,8,78,23.6770992279,132.1999969482,1,29
3,8,81,22.2021007538,170.8000030518,1,30
3,8,84,31.1168994904,171.3999938965,1,31
3,8,90,43.4846992493,300,1,32
2,1,60,14.2262001038,263.467010498,0.8000000119,33
2,1,66,16.0974006653,243.3329925537,0.8399999738,34
2,1,78,17.9848995209,190,0.8799999952,35
2,1,81,17.9946994781,124.5329971313,0.9800000191,36
2,1,87,18.1777000427,160.8000030518,0.9399999976,37
2,1,90,20.7605991364,214.1329956055,0.9399999976,38
2,2,60,12.2541999817,122.0410003662,0.9200000167,39
2,2,66,16.0974006653,146.8670043945,0.8999999762,40
2,2,78,18.0174007416,123.733001709,0.9200000167,41
2,2,84,24.3134994507,189.0670013428,0.8399999738,42
2,2,87,18.5436992645,160.0679931641,0.8999999762,43
2,2,90,27.7847003937,180.8000030518,0.9399999976,44
2,3,60,18.0044002533,138.6670074463,0.9200000167,45
2,3,84,19.036699295,137.0670013428,0.9599999785,46
2,3,87,23.1182003021,125.6460037231,0.9599999785,47
2,3,90,25.848400116,140.3999938965,1,48
2,4,81,18.265499115,120.8000030518,0.9399999976,49
2,4,84,23.0466995239,150,0.9599999785,50
2,4,87,31.7882003784,194.5330047607,0.9399999976,51
2,4,90,34.2369003296,177.8670043945,0.9599999785,52
2,5,87,34.253200531,137.5330047607,0.9800000191,53
2,5,90,41.391998291,164.5330047607,0.9800000191,54
2,6,84,26.9354991913,140.8159942627,0.9200000167,55
2,6,87,31.9377994537,130.8000030518,1,56
2,6,90,40.5302009583,256.733001709,0.8799999952,57
2,7,84,29.2702999115,179.733001709,0.9200000167,58
2,7,87,32.2974014282,154.3329925537,0.9800000191,59
2,7,90,38.9210014343,217.6670074463,0.9599999785,60
2,8,75,18.3607006073,237.266998291,0.8199999928,61
2,8,78,22.6644001007,130.6000061035,0.9399999976,62
2,8,81,21.3551998138,185.1329956055,0.9200000167,63
2,8,84,30.1194992065,199.4669952393,0.8999999762,64
2,8,90,41.7975997925,236.1329956055,0.9800000191,65
1,1,60,6.879240036,1161.1099853516,0.3000000119,66
1,1,66,10.807100296,758.3330078125,0.5,67
1,1,78,10.807100296,1002.3800048828,0.4399999976,68
1,1,81,8.9423799515,383.3330078125,0.6600000262,69
1,1,90,11.1983003616,323.8890075684,0.6399999857,70
1,2,66,8.8512897491,476.6669921875,0.5600000024,71
1,2,84,10.8331003189,343.3330078125,0.6600000262,72
1,2,90,13.4639997482,350,0.6999999881,73
1,3,60,10.7940998077,370,0.6000000238,74
1,3,84,11.1396999359,433.3330078125,0.6200000048,75
1,3,87,9.323849678,233.3329925537,0.8000000119,76
1,3,90,13.4704999924,310,0.6800000072,77
1,4,84,9.2783002853,233.3329925537,0.7599999905,78
1,4,87,13.5355997086,136.6670074463,0.8999999762,79
1,4,90,15.7459001541,270.4760131836,0.7400000095,80
1,5,87,17.6431999207,229.6600036621,0.7799999714,81
1,5,90,19.8633003235,430.1359863281,0.6399999857,82
1,6,84,13.0466995239,580,0.5400000215,83
1,6,87,17.6627006531,226.6670074463,0.8000000119,84
1,6,90,18.2695007324,273.3330078125,0.7799999714,85
1,7,87,15.6841001511,266.6669921875,0.7599999905,86
1,8,78,9.2295103073,326.6669921875,0.6999999881,87
3,1,60,15.0136003494,222.6670074463,0.9200000167,0
3,1,66,16.8229999542,150.3999938965,1,1
3,1,78,18.7136993408,151.6329956055,0.9800000191,2
3,1,81,18.7105007172,150.6000061035,1,3
3,1,87,18.9097995758,162.6000061035,1,4
3,1,90,21.6823005676,210.6000061035,1,5
3,2,60,13.0253000259,112.1999969482,1,6
3,2,66,16.8295001984,133.733001709,0.9800000191,7
3,2,78,18.6909999847,110.1999969482,1,8
3,2,84,25.0228004456,110.4000015259,1,9
3,2,87,19.2660999298,120.5999984741,1,10
3,2,90,28.8535995483,201,1,11
3,3,60,18.7203006744,111.4000015259,1,12
3,3,81,20.627199173,101.1999969482,1,13
3,3,84,19.9680995941,160.6000061035,1,14
3,3,87,23.9293003082,160.3999938965,1,15
3,3,90,26.8815002441,200.6000061035,1,16
3,4,81,18.8869991302,121,1,17
3,4,84,23.9358005524,175.1329956055,0.9800000191,18
3,4,87,32.8343009949,200.8000030518,1,19
3,4,90,35.4432983398,220.6000061035,1,20
3,5,87,35.4790992737,180.3999938965,1,21
3,5,90,42.8138999939,220.3999938965,1,22
3,6,84,27.8148002625,141.8000030518,1,23
3,6,87,33.1930007935,181,1,24
3,6,90,42.0960998535,240.1999969482,1,25
3,7,84,30.1105995178,171,1,26
3,7,87,33.5460014343,190.3999938965,1,27
3,7,90,40.5292015076,261.6000061035,1,28
3,8,78,23.6576004028,130.6000061035,1,29
3,8,81,22.2052993774,171,1,30
3,8,84,31.0941009521,170.3999938965,1,31
3,8,90,43.4878997803,300.799987793,1,32
2,1,60,14.1773996353,324.933013916,0.7599999905,33
2,1,66,16.081199646,256.6669921875,0.8199999928,34
2,1,78,17.9815998077,163.733001709,0.9200000167,35
2,1,81,17.9979000092,136.6670074463,0.9599999785,36
2,1,87,18.1972007751,174.5330047607,0.9200000167,37
2,1,90,20.7866001129,215.3329925537,0.9200000167,38
2,2,60,12.2347002029,134.1329956055,0.9200000167,39
2,2,66,16.0974006653,147.266998291,0.8999999762,40
2,2,78,18.0142002106,138.6390075684,0.8999999762,41
2,2,84,24.3428001404,202,0.8600000143,42
2,2,87,18.5209999084,116.6669998169,0.9599999785,43
2,2,90,27.7912006378,180.3999938965,0.9399999976,44
2,3,60,18.0044002533,205.1329956055,0.8399999738,45
2,3,84,19.0496997833,150.3999938965,0.9399999976,46
2,3,87,23.0760002136,164.1329956055,0.9200000167,47
2,3,90,25.8418998718,154.1329956055,0.9800000191,48
2,4,81,18.2036991119,173.3329925537,0.8799999952,49
2,4,84,23.0466995239,124.1330032349,0.9800000191,50
2,4,87,31.8239994049,142,1,51
2,4,90,34.2173995972,150.3999938965,1,52
2,5,87,34.2336997986,135.733001709,0.9800000191,53
2,5,90,41.395198822,177.8670043945,0.9599999785,54
2,6,84,26.9386997223,154.5330047607,0.9200000167,55
2,6,87,31.9346008301,157.8229980469,0.9399999976,56
2,6,90,40.4944000244,216.1329956055,0.9200000167,57
2,7,84,29.2605991364,219.3329925537,0.8799999952,58
2,7,87,32.2909011841,181.4290008545,0.9200000167,59
2,7,90,38.9438018799,205.6459960938,0.9599999785,60
2,8,75,18.4127998352,144.3329925537,0.9200000167,61
2,8,78,22.677400589,170.6000061035,0.8799999952,62
2,8,81,21.3649997711,185.3329925537,0.9200000167,63
2,8,84,30.0382003784,170.3999938965,0.9399999976,64
2,8,90,41.7130012512,276.3330078125,0.9200000167,65
1,1,60,6.8824901581,1110.6099853516,0.3799999952,66
1,1,66,10.767999649,716.6669921875,0.4199999869,67
1,1,78,10.8200998306,563.8889770508,0.5400000215,68
1,1,81,8.9456300735,370,0.6600000262,69
1,1,90,11.2016000748,246.6670074463,0.7799999714,70
1,2,66,8.8675498962,498.9800109863,0.5400000215,71
1,2,84,10.807100296,370,0.6200000048,72
1,2,90,13.5030002594,390,0.7400000095,73
1,3,60,10.8493995667,383.3330078125,0.6600000262,74
1,3,84,11.2016000748,260,0.7400000095,75
1,3,87,9.2652902603,260,0.7400000095,76
1,3,90,13.4737997055,296.6669921875,0.7400000095,77
1,4,84,9.310839653,233.3329925537,0.7799999714,78
1,4,87,13.5193004608,216.6670074463,0.7799999714,79
1,4,90,15.7491998672,186.6670074463,0.8399999738,80
1,5,87,17.6236991882,240,0.8000000119,81
1,5,90,19.8339996338,436.6669921875,0.6800000072,82
1,6,84,13.0889997482,406.6669921875,0.6600000262,83
1,6,87,17.5846004486,440,0.6399999857,84
1,6,90,18.2434997559,420,0.6999999881,85
1,7,87,15.7328996658,175.2380065918,0.8600000143,86
1,8,78,9.2978200912,153.3329925537,0.8600000143,87
3,1,60,15.0038995743,167.1329956055,0.9800000191,0
3,1,66,16.8360004425,151.1999969482,1,1
3,1,78,18.7071990967,164.5330047607,0.9800000191,2
3,1,81,18.7203006744,151.8000030518,1,3
3,1,87,18.8903007507,161.3999938965,1,4
3,1,90,21.6758003235,211.3999938965,1,5
3,2,60,13.0968999863,125.9329986572,0.9800000191,6
3,2,66,16.8393001556,133.733001709,0.9800000191,7
3,2,78,18.7332992554,111.1999969482,1,8
3,2,84,25.0195999146,111,1,9
3,2,87,19.233499527,120.5999984741,1,10
3,2,90,28.8437995911,201.1999969482,1,11
3,3,60,18.7268009186,111.1999969482,1,12
3,3,81,20.6207008362,100.5999984741,1,13
3,3,84,19.9549999237,161.6000061035,1,14
3,3,87,23.9650993347,161.1999969482,1,15
3,3,90,26.8945007324,200.8000030518,1,16
3,4,81,18.8999996185,134.1329956055,0.9800000191,17
3,4,84,23.9293003082,160.6000061035,1,18
3,4,87,32.837600708,200.8000030518,1,19
3,4,90,35.4725990295,220.8000030518,1,20
3,5,87,35.452999115,180.1999969482,1,21
3,5,90,42.8041000366,233.733001709,0.9800000191,22
3,6,84,27.8148002625,140.6000061035,1,23
3,6,87,33.1702003479,180.3999938965,1,24
3,6,90,42.0863990784,240,1,25
3,7,84,30.0879001617,184.1329956055,0.9800000191,26
3,7,87,33.5493011475,190,1,27
3,7,90,40.577999115,261.200012207,1,28
3,8,78,23.6737995148,132.6000061035,1,29
3,8,81,22.2150993347,183.5330047607,0.9800000191,30
3,8,84,31.1429004669,171.3999938965,1,31
3,8,90,43.4813995361,300,1,32
2,1,60,14.2100000381,245.3329925537,0.8000000119,33
2,1,66,16.0746994019,256.6669921875,0.8199999928,34
2,1,78,17.9685993195,216.6670074463,0.8600000143,35
2,1,81,17.9848995209,216.6670074463,0.8600000143,36
2,1,87,18.1679000854,160.8000030518,0.9399999976,37
2,1,90,20.8127002716,161.6000061035,1,38
2,2,60,12.2412004471,134.6260070801,0.8999999762,39
2,2,66,16.0876998901,149.4440002441,0.8600000143,40
2,2,78,18.0238990784,217.4669952393,0.8000000119,41
2,2,84,24.2810001373,147.0670013428,0.9200000167,42
2,2,87,18.5632991791,132,0.9399999976,43
2,2,90,27.8010005951,181.6000061035,0.9399999976,44
2,3,60,18.033700943,152.1999969482,0.8799999952,45
2,3,84,19.0203990936,136.6670074463,0.9599999785,46
2,3,87,23.0433998108,163.733001709,0.9200000167,47
2,3,90,25.8223991394,140.3999938965,1,48
2,4,81,18.2166996002,134.1329956055,0.9399999976,49
2,4,84,23.0564002991,150,0.9399999976,50
2,4,87,31.7882003784,181.1999969482,0.9399999976,51
2,4,90,34.214099884,150.3999938965,1,52
2,5,87,34.2304000854,202,0.9200000167,53
2,5,90,41.4244995117,191.6000061035,0.9399999976,54
2,6,84,26.8964004517,141.1999969482,0.9399999976,55
2,6,87,31.9151000977,210.8000030518,0.8999999762,56
2,6,90,40.4878997803,213.3329925537,0.9399999976,57
2,7,84,29.2117996216,243.1999969482,0.8600000143,58
2,7,87,32.3005981445,154.9329986572,0.9800000191,59
2,7,90,38.908000946,256.6669921875,0.9200000167,60
2,8,75,18.4388008118,130.1999969482,0.9399999976,61
2,8,78,22.6903991699,170.3999938965,0.8999999762,62
2,8,81,21.3682994843,224.3329925537,0.8799999952,63
